geoid,timestep,deaths_sp_lag,INTPTLAT,INTPTLON,timestep,svi_theme1,svi_theme2,svi_theme3,svi_theme4,svi_total_,prev_deaths_05back,prev_deaths_04back,prev_deaths_03back,prev_deaths_02back,prev_deaths_01back
17031030102,4,1.25,41.9930264,-87.6550225,4,0.3302,0.096,0.6742,0.9682,0.5644,0.0,0.0,0.0,1.0,2.0
17031030103,4,1.0,41.9955241,-87.6551527,4,0.5705,0.0299,0.7252,0.9313,0.5554,0.0,0.0,1.0,0.0,0.0
17031030104,4,0.8,41.9972773,-87.6559864,4,0.7845,0.0507,0.7136,0.9399,0.7102,0.0,0.0,0.0,0.0,0.0
17031030200,4,1.0769230769230769,41.9944414,-87.66523,4,0.4337,0.0658,0.3978,0.6981,0.3598,0.0,0.0,2.0,1.0,2.0
17031030300,4,0.7142857142857143,41.9943875,-87.6725348,4,0.6923,0.378,0.8822,0.72,0.7372,0.0,0.0,0.0,1.0,0.0
17031030400,4,0.375,41.9869515,-87.6720788,4,0.5371,0.1911,0.8363,0.5735,0.5602,0.0,0.0,0.0,0.0,1.0
17031030500,4,0.8,41.987226,-87.6649359,4,0.2249,0.0565,0.7682,0.9419,0.4562,0.0,0.0,1.0,0.0,0.0
17031030601,4,1.1666666666666667,41.9889716,-87.6546087,4,0.5593,0.3394,0.8629,0.9839,0.8179,0.0,0.0,0.0,1.0,0.0
17031030603,4,0.8333333333333334,41.9854762,-87.6583979,4,0.4057,0.0491,0.7544,0.7691,0.433,0.0,0.0,2.0,1.0,3.0
17031030604,4,1.4,41.9858707,-87.6524546,4,0.4144,0.3507,0.6658,0.9207,0.6502,0.0,0.0,0.0,0.0,1.0
17031030701,4,1.1428571428571428,41.9827453,-87.6579659,4,0.7404,0.1121,0.852,0.9846,0.8265,0.0,0.0,0.0,1.0,1.0
17031030702,4,1.0,41.9808148,-87.6545286,4,0.337,0.122,0.7239,0.7739,0.4799,0.0,0.0,0.0,1.0,0.0
17031030703,4,0.8571428571428571,41.9788749,-87.6578708,4,0.5487,0.2521,0.7836,0.8166,0.6611,0.0,0.0,3.0,0.0,1.0
17031030706,4,1.2857142857142858,41.9804151,-87.6509155,4,0.5397,0.4563,0.765,0.6872,0.6492,0.0,0.0,1.0,0.0,2.0
17031030800,4,0.8,41.9799123,-87.664188,4,0.293,0.1599,0.6071,0.6108,0.3787,0.0,0.0,0.0,1.0,0.0
17031030900,4,0.125,41.9797951,-87.6714454,4,0.2438,0.0369,0.678,0.3674,0.1764,0.0,0.0,0.0,0.0,0.0
17031031000,4,0.5555555555555556,41.972437,-87.6711094,4,0.2123,0.0363,0.6385,0.7386,0.2695,0.0,0.0,0.0,0.0,0.0
17031031100,4,1.1111111111111112,41.9726684,-87.6638662,4,0.4472,0.0459,0.7438,0.7534,0.4327,0.0,0.0,1.0,1.0,0.0
17031031200,4,1.8888888888888888,41.9727092,-87.657341,4,0.6756,0.2781,0.8674,0.9994,0.9187,0.0,0.0,2.0,0.0,2.0
17031031300,4,2.1666666666666665,41.9737646,-87.6465298,4,0.4465,0.5392,0.7814,0.9762,0.7774,0.0,0.0,1.0,2.0,2.0
17031031400,4,1.1428571428571428,41.9584475,-87.6424095,4,0.1571,0.1429,0.2491,0.9351,0.3559,0.0,0.0,1.0,0.0,1.0
17031031501,4,2.0,41.9672886,-87.6524343,4,0.8956,0.7209,0.9072,0.982,0.9843,0.0,0.0,0.0,2.0,3.0
17031031502,4,1.8,41.9636326,-87.6523656,4,0.771,0.2608,0.8828,0.9666,0.8709,0.0,0.0,0.0,0.0,1.0
17031031700,4,1.125,41.9654466,-87.6631954,4,0.4154,0.0639,0.731,0.8953,0.5288,0.0,0.0,3.0,3.0,4.0
17031031800,4,0.7142857142857143,41.9670114,-87.6706209,4,0.1275,0.0231,0.4013,0.8638,0.1976,0.0,0.0,0.0,0.0,0.0
17031031900,4,1.25,41.963374,-87.6701841,4,0.4131,0.043,0.59,0.7832,0.3829,0.0,0.0,0.0,0.0,0.0
17031032100,4,1.0,41.9581538,-87.6530179,4,0.4545,0.0957,0.7567,0.9477,0.6119,0.0,0.0,2.0,0.0,1.0
17031040100,4,0.5384615384615384,41.9856223,-87.6828856,4,0.274,0.0417,0.6979,0.8205,0.3556,0.0,0.0,0.0,0.0,0.0
17031040201,4,0.42857142857142855,41.9725804,-87.6940005,4,0.2663,0.0514,0.7441,0.7261,0.345,0.0,0.0,0.0,2.0,0.0
17031040202,4,0.6666666666666666,41.9798549,-87.694096,4,0.6396,0.0864,0.8613,0.9364,0.7064,0.0,0.0,2.0,2.0,2.0
17031040300,4,0.7,41.9769437,-87.7019832,4,0.3572,0.7296,0.7531,0.218,0.4578,0.0,0.0,0.0,0.0,0.0
17031040401,4,0.16666666666666666,41.9720667,-87.6860816,4,0.2406,0.0475,0.6334,0.4419,0.2088,0.0,0.0,0.0,1.0,0.0
17031040402,4,0.25,41.972545,-87.6788181,4,0.0819,0.0385,0.608,0.5405,0.1375,0.0,0.0,0.0,1.0,0.0
17031040600,4,0.25,41.9668338,-87.684018,4,0.125,0.0218,0.1583,0.6891,0.0784,0.0,0.0,0.0,1.0,1.0
17031040700,4,0.2222222222222222,41.9674314,-87.6940682,4,0.186,0.036,0.6141,0.5678,0.1882,0.0,0.0,1.0,1.0,0.0
17031040800,4,0.25,41.963974,-87.6918213,4,0.1985,0.0601,0.5881,0.6413,0.2615,0.0,0.0,0.0,0.0,0.0
17031040900,4,0.5,41.9631847,-87.6838544,4,0.1674,0.0173,0.2594,0.8269,0.142,0.0,0.0,0.0,0.0,0.0
17031050100,4,0.4444444444444444,41.9578451,-87.676373,4,0.1532,0.0321,0.3563,0.2633,0.0581,0.0,0.0,0.0,0.0,2.0
17031050200,4,0.5555555555555556,41.9577405,-87.6837168,4,0.1516,0.3388,0.4507,0.4091,0.2657,0.0,0.0,0.0,0.0,0.0
17031050300,4,0.4444444444444444,41.9578851,-87.6904442,4,0.4102,0.1201,0.6989,0.2354,0.3065,0.0,0.0,0.0,0.0,0.0
17031050500,4,0.4444444444444444,41.9504474,-87.6835073,4,0.0527,0.1024,0.3082,0.579,0.1397,0.0,0.0,0.0,0.0,1.0
17031050600,4,0.3333333333333333,41.9505477,-87.6761824,4,0.0935,0.0215,0.097,0.4862,0.0315,0.0,0.0,0.0,1.0,0.0
17031050700,4,0.1111111111111111,41.945071,-87.6760595,4,0.017,0.0331,0.0722,0.4852,0.0254,0.0,0.0,0.0,0.0,0.0
17031050800,4,0.125,41.9450095,-87.6809279,4,0.142,0.0552,0.2886,0.132,0.0411,0.0,0.0,0.0,0.0,0.0
17031050900,4,0.3333333333333333,41.9449466,-87.685778,4,0.1124,0.1085,0.5303,0.1227,0.0838,0.0,0.0,0.0,0.0,0.0
17031051000,4,0.16666666666666666,41.9413024,-87.6857317,4,0.1111,0.1895,0.6722,0.1586,0.1516,0.0,0.0,0.0,0.0,0.0
17031051100,4,0.1111111111111111,41.9413652,-87.6808266,4,0.0491,0.1037,0.5255,0.2367,0.0957,0.0,0.0,0.0,0.0,0.0
17031051200,4,0.0,41.9414224,-87.6759536,4,0.0508,0.0806,0.1721,0.3513,0.0572,0.0,0.0,0.0,1.0,0.0
17031051300,4,0.0,41.9359971,-87.6758395,4,0.001,0.0784,0.1413,0.1715,0.0148,0.0,0.0,0.0,0.0,0.0
17031051400,4,0.25,41.935442,-87.6809594,4,0.1346,0.0482,0.3313,0.3687,0.089,0.0,0.0,0.0,1.0,0.0
17031060100,4,1.125,41.9575311,-87.6666112,4,0.0681,0.0697,0.4283,0.2116,0.071,0.0,0.0,0.0,0.0,0.0
17031060200,4,0.5,41.9579036,-87.6715175,4,0.2493,0.0337,0.6424,0.8587,0.3392,0.0,0.0,0.0,0.0,0.0
17031060300,4,0.375,41.9506049,-87.6713327,4,0.0019,0.0257,0.3213,0.1702,0.0071,0.0,0.0,0.0,0.0,0.0
17031060400,4,0.25,41.9506731,-87.6665364,4,0.1449,0.0382,0.1579,0.4672,0.0681,0.0,0.0,0.0,1.0,1.0
17031060500,4,0.8571428571428571,41.95272,-87.6605008,4,0.4651,0.641,0.766,0.9223,0.7536,0.0,0.0,0.0,0.0,1.0
17031060800,4,0.8333333333333334,41.953959,-87.6426489,4,0.089,0.0244,0.3913,0.683,0.114,0.0,0.0,1.0,0.0,0.0
17031060900,4,0.875,41.9515166,-87.6417784,4,0.1192,0.0414,0.6321,0.685,0.2136,0.0,0.0,0.0,2.0,3.0
17031061000,4,0.8571428571428571,41.9492206,-87.6519703,4,0.1285,0.0029,0.3021,0.57,0.0614,0.0,0.0,0.0,0.0,0.0
17031061100,4,0.42857142857142855,41.9491398,-87.6568035,4,0.0279,0.0019,0.0998,0.5678,0.0183,0.0,0.0,1.0,0.0,1.0
17031061200,4,0.5714285714285714,41.9490599,-87.6616427,4,0.0475,0.0128,0.2645,0.2714,0.0164,0.0,0.0,0.0,0.0,0.0
17031061500,4,0.7777777777777778,41.9452818,-87.6615447,4,0.0614,0.0032,0.3291,0.2174,0.0132,0.0,0.0,1.0,0.0,0.0
17031061800,4,0.8571428571428571,41.9464901,-87.6471147,4,0.2486,0.0103,0.2318,0.9717,0.2567,0.0,0.0,0.0,1.0,1.0
17031061901,4,1.2857142857142858,41.9432305,-87.6434679,4,0.1333,0.0125,0.6055,0.7219,0.1577,0.0,0.0,0.0,0.0,0.0
17031061902,4,1.5,41.9466985,-87.6390645,4,0.2987,0.1159,0.444,0.5941,0.3177,0.0,0.0,0.0,0.0,2.0
17031062000,4,0.625,41.9425769,-87.6470786,4,0.0353,0.0042,0.1396,0.5819,0.0257,0.0,0.0,0.0,0.0,1.0
17031062100,4,0.75,41.9426914,-87.6517704,4,0.2432,0.009,0.4414,0.5719,0.1269,0.0,0.0,0.0,1.0,0.0
17031062200,4,0.75,41.9425847,-87.656644,4,0.0475,0.0035,0.1663,0.4756,0.0209,0.0,0.0,0.0,0.0,2.0
17031062300,4,0.875,41.9416278,-87.6614432,4,0.0125,0.0193,0.1467,0.1834,0.0026,0.0,0.0,0.0,0.0,0.0
17031062400,4,0.625,41.9415556,-87.6662882,4,0.0543,0.0517,0.3435,0.5013,0.0944,0.0,0.0,0.0,0.0,2.0
17031062500,4,0.25,41.941488,-87.6711073,4,0.1243,0.0186,0.3063,0.2752,0.0341,0.0,0.0,0.0,1.0,0.0
17031062600,4,0.25,41.9359751,-87.6709843,4,0.0514,0.0591,0.4263,0.3051,0.0758,0.0,0.0,0.0,0.0,0.0
17031062700,4,0.6666666666666666,41.9360862,-87.6661103,4,0.0228,0.0421,0.2844,0.5896,0.0761,0.0,0.0,0.0,0.0,0.0
17031062800,4,0.8888888888888888,41.9361586,-87.6612648,4,0.0183,0.0116,0.3814,0.1891,0.01,0.0,0.0,0.0,0.0,3.0
17031062900,4,0.6666666666666666,41.936237,-87.6564113,4,0.044,0.0167,0.2668,0.2588,0.0167,0.0,0.0,0.0,0.0,0.0
17031063000,4,0.6,41.9363102,-87.6515617,4,0.0623,0.0196,0.3416,0.8513,0.1356,0.0,0.0,0.0,0.0,0.0
17031063100,4,0.375,41.9382319,-87.6467799,4,0.107,0.0103,0.3069,0.5347,0.0591,0.0,0.0,0.0,0.0,1.0
17031063200,4,0.6,41.9389231,-87.6346726,4,0.1539,0.0424,0.3345,0.8866,0.2486,0.0,0.0,1.0,2.0,1.0
17031063301,4,0.625,41.9345407,-87.6430239,4,0.1523,0.1057,0.6202,0.5119,0.249,0.0,0.0,0.0,0.0,0.0
17031063302,4,0.3333333333333333,41.9347647,-87.639854,4,0.0315,0.026,0.1782,0.7434,0.0707,0.0,0.0,0.0,0.0,0.0
17031063303,4,0.5,41.9347312,-87.6346613,4,0.1343,0.4785,0.2793,0.6326,0.3155,0.0,0.0,0.0,0.0,0.0
17031063400,4,0.5,41.9346596,-87.64673,4,0.0196,0.0048,0.1535,0.4438,0.0151,0.0,0.0,1.0,0.0,0.0
17031070101,4,0.5555555555555556,41.9295225,-87.6323247,4,0.2836,0.0687,0.305,0.833,0.3193,0.0,0.0,0.0,1.0,1.0
17031070102,4,0.42857142857142855,41.9305828,-87.642202,4,0.0331,0.0122,0.2732,0.9772,0.1683,0.0,0.0,0.0,1.0,0.0
17031070103,4,0.8571428571428571,41.926811,-87.6426051,4,0.1497,0.0026,0.3657,0.6908,0.1034,0.0,0.0,0.0,0.0,0.0
17031070200,4,0.3,41.9290777,-87.646293,4,0.0928,0.01,0.3551,0.9252,0.1725,0.0,0.0,0.0,0.0,2.0
17031070300,4,0.2222222222222222,41.9290462,-87.6513103,4,0.0597,0.008,0.1165,0.4611,0.0228,0.0,0.0,1.0,0.0,0.0
17031070400,4,0.4444444444444444,41.9289672,-87.6561563,4,0.1831,0.08,0.4899,0.6631,0.2589,0.0,0.0,1.0,0.0,0.0
17031070500,4,0.5,41.9289455,-87.6608922,4,0.1189,0.0456,0.3689,0.9794,0.3325,0.0,0.0,0.0,0.0,1.0
17031070600,4,0.5714285714285714,41.9287627,-87.6656766,4,0.0164,0.0539,0.2552,0.1339,0.017,0.0,0.0,0.0,0.0,0.0
17031070700,4,0.1111111111111111,41.9306521,-87.6741038,4,0.1876,0.0617,0.6225,0.763,0.3132,0.0,0.0,0.0,0.0,0.0
17031071000,4,0.14285714285714285,41.9217011,-87.6559114,4,0.2535,0.0119,0.2623,0.693,0.125,0.0,0.0,0.0,0.0,0.0
17031071100,4,0.25,41.9217778,-87.6510614,4,0.0854,0.0074,0.5063,0.6371,0.0989,0.0,0.0,0.0,0.0,0.0
17031071200,4,0.3333333333333333,41.9218547,-87.6462106,4,0.0623,0.0478,0.5541,0.3391,0.0896,0.0,0.0,0.0,0.0,0.0
17031071300,4,0.6666666666666666,41.9217794,-87.6414578,4,0.0758,0.0234,0.4674,0.7762,0.1474,0.0,0.0,0.0,0.0,1.0
17031071400,4,0.6666666666666666,41.9227255,-87.6295259,4,0.1725,0.0408,0.4661,0.885,0.2894,0.0,0.0,0.0,0.0,2.0
17031071500,4,0.6,41.9142415,-87.6250923,4,0.0106,0.0206,0.1316,0.8327,0.063,0.0,0.0,0.0,1.0,0.0
17031071600,4,0.42857142857142855,41.9164722,-87.6411823,4,0.0864,0.1805,0.4501,0.2197,0.1227,0.0,0.0,0.0,1.0,0.0
17031071700,4,0.2857142857142857,41.9128666,-87.6410717,4,0.0077,0.0392,0.5091,0.6134,0.1041,0.0,0.0,0.0,0.0,0.0
17031071800,4,0.3333333333333333,41.9145855,-87.645966,4,0.018,0.0594,0.521,0.2254,0.0546,0.0,0.0,0.0,0.0,0.0
17031080100,4,0.6666666666666666,41.9075487,-87.62679,4,0.1603,0.1098,0.1108,0.3603,0.0999,0.0,0.0,0.0,1.0,1.0
17031080201,4,0.2,41.9094976,-87.6310051,4,0.0498,0.0902,0.1637,0.6535,0.1185,0.0,0.0,0.0,0.0,0.0
17031080202,4,0.5714285714285714,41.9058589,-87.630901,4,0.1262,0.0446,0.2921,0.3754,0.0777,0.0,0.0,0.0,0.0,0.0
17031080300,4,0.125,41.9074899,-87.6357987,4,0.0424,0.0254,0.2892,0.8988,0.1413,0.0,0.0,1.0,0.0,0.0
17031080400,4,0.2857142857142857,41.9074123,-87.6409015,4,0.6013,0.6933,0.3608,0.7999,0.6784,0.0,0.0,0.0,0.0,1.0
17031081000,4,0.75,41.9002655,-87.6321089,4,0.3347,0.2197,0.6193,0.9711,0.6145,0.0,0.0,2.0,1.0,0.0
17031081100,4,1.2222222222222223,41.9002211,-87.6291049,4,0.1847,0.0626,0.5294,0.8125,0.3103,0.0,0.0,2.0,0.0,2.0
17031081201,4,1.4285714285714286,41.8991538,-87.626212,4,0.0549,0.0873,0.5669,0.9409,0.3492,0.0,0.0,0.0,0.0,2.0
17031081202,4,0.875,41.9043769,-87.6242374,4,0.0138,0.1516,0.3653,0.5151,0.1378,0.0,0.0,0.0,0.0,1.0
17031081300,4,1.0,41.8983354,-87.6207531,4,0.2101,0.202,0.3493,0.6034,0.2917,0.0,0.0,0.0,0.0,0.0
17031081401,4,1.0,41.8950347,-87.6197175,4,0.1266,0.3818,0.3865,0.9239,0.4517,0.0,0.0,1.0,2.0,0.0
17031081402,4,0.6666666666666666,41.8910215,-87.612931,4,0.0957,0.0485,0.5856,0.615,0.1841,0.0,0.0,1.0,1.0,1.0
17031081403,4,1.4444444444444444,41.8929908,-87.620956,4,0.0572,0.017,0.2372,0.6586,0.0642,0.0,0.0,3.0,1.0,1.0
17031081500,4,2.6666666666666665,41.8929064,-87.6260787,4,0.0578,0.0376,0.5676,0.7736,0.1886,0.0,0.0,0.0,0.0,2.0
17031081600,4,2.875,41.8920572,-87.6288708,4,0.0797,0.0148,0.3727,0.8841,0.1609,0.0,0.0,0.0,2.0,3.0
17031081700,4,2.5,41.8922185,-87.6318316,4,0.1217,0.0045,0.6067,0.7264,0.1385,0.0,0.0,0.0,1.0,0.0
17031081800,4,1.4444444444444444,41.8933243,-87.6391895,4,0.0067,0.0061,0.1541,0.6564,0.027,0.0,0.0,0.0,0.0,1.0
17031081900,4,0.75,41.89799,-87.641487,4,0.1908,0.3471,0.3098,0.6256,0.3203,0.0,0.0,0.0,1.0,1.0
17031090100,4,0.0,42.0152552,-87.8135872,4,0.1269,0.3154,0.5422,0.0488,0.0938,0.0,0.0,0.0,0.0,0.0
17031090200,4,0.125,42.005594,-87.8130961,4,0.0196,0.0761,0.3766,0.2238,0.0508,0.0,0.0,0.0,0.0,0.0
17031090300,4,0.125,41.9991127,-87.8163644,4,0.0411,0.1513,0.0761,0.0983,0.0196,0.0,0.0,0.0,0.0,0.0
17031100100,4,0.14285714285714285,41.989584,-87.7830136,4,0.416,0.246,0.5493,0.4406,0.398,0.0,0.0,1.0,1.0,0.0
17031100200,4,0.25,41.9957734,-87.7942589,4,0.2573,0.2062,0.4758,0.6307,0.3537,0.0,0.0,2.0,2.0,0.0
17031100300,4,0.0,41.988733,-87.8042597,4,0.0925,0.4682,0.3576,0.6827,0.3296,0.0,0.0,1.0,0.0,0.0
17031100400,4,0.16666666666666666,41.9889687,-87.8180411,4,0.3151,0.2829,0.4225,0.3658,0.31,0.0,0.0,0.0,0.0,0.0
17031100500,4,0.1,41.9780453,-87.8197314,4,0.2056,0.4056,0.5557,0.4059,0.3264,0.0,0.0,0.0,0.0,0.0
17031100600,4,0.0,41.9792049,-87.7974007,4,0.2075,0.334,0.6591,0.1824,0.2435,0.0,0.0,0.0,1.0,0.0
17031100700,4,0.0,41.9721235,-87.7976295,4,0.2255,0.1047,0.5374,0.3526,0.2127,0.0,0.0,0.0,0.0,0.0
17031110100,4,0.5,41.9874756,-87.7696729,4,0.4311,0.1866,0.6299,0.3992,0.3897,0.0,0.0,0.0,2.0,1.0
17031110200,4,0.16666666666666666,41.9800699,-87.7734442,4,0.5316,0.5456,0.8119,0.912,0.7626,0.0,0.0,0.0,0.0,0.0
17031110300,4,0.0,41.9752907,-87.7832349,4,0.4603,0.4849,0.7499,0.2916,0.4809,0.0,0.0,0.0,1.0,0.0
17031110400,4,0.0,41.9729536,-87.7726114,4,0.3791,0.1933,0.7682,0.49,0.4305,0.0,0.0,0.0,1.0,0.0
17031110501,4,0.3333333333333333,41.9770023,-87.7619249,4,0.4003,0.1076,0.834,0.2222,0.3164,0.0,0.0,0.0,1.0,0.0
17031110502,4,0.5714285714285714,41.9702865,-87.7598523,4,0.354,0.1111,0.8067,0.5768,0.4176,0.0,0.0,0.0,0.0,0.0
17031120100,4,0.6666666666666666,42.0019817,-87.7750065,4,0.0427,0.3163,0.2639,0.1349,0.0732,0.0,0.0,1.0,1.0,1.0
17031120200,4,0.4444444444444444,41.9945319,-87.7576108,4,0.2265,0.7267,0.5753,0.0543,0.2226,0.0,0.0,0.0,2.0,1.0
17031120300,4,0.625,41.9911122,-87.740066,4,0.1034,0.3825,0.6231,0.3128,0.2512,0.0,0.0,0.0,1.0,0.0
17031120400,4,0.8181818181818182,41.9772354,-87.7521624,4,0.407,0.5093,0.8568,0.0787,0.362,0.0,0.0,1.0,0.0,1.0
17031130100,4,0.375,41.991104,-87.7208089,4,0.4549,0.8597,0.7823,0.9525,0.823,0.0,0.0,0.0,1.0,0.0
17031130200,4,0.375,41.9818378,-87.7375733,4,0.273,0.4701,0.7069,0.5915,0.4825,0.0,0.0,0.0,0.0,0.0
17031130300,4,0.3333333333333333,41.9865589,-87.7133915,4,0.7796,0.4043,0.8578,0.8536,0.8349,0.0,0.0,0.0,0.0,2.0
17031140100,4,0.14285714285714285,41.9712014,-87.705805,4,0.8776,0.1869,0.8963,0.7364,0.7954,0.0,0.0,0.0,0.0,1.0
17031140200,4,0.5,41.9706949,-87.7130043,4,0.7199,0.1561,0.9319,0.9801,0.849,0.0,0.0,1.0,1.0,0.0
17031140301,4,0.5,41.9692055,-87.7231695,4,0.8709,0.6028,0.973,0.702,0.8898,0.0,0.0,0.0,0.0,0.0
17031140302,4,0.16666666666666666,41.9724938,-87.7237561,4,0.6884,0.448,0.9242,0.9082,0.8426,0.0,0.0,0.0,0.0,0.0
17031140400,4,0.6666666666666666,41.9715371,-87.7389429,4,0.4163,0.1362,0.843,0.3205,0.3848,0.0,0.0,0.0,0.0,1.0
17031140500,4,0.5,41.9653619,-87.7318319,4,0.6939,0.7068,0.9037,0.4416,0.7359,0.0,0.0,0.0,1.0,0.0
17031140601,4,0.7142857142857143,41.9646471,-87.7258909,4,0.7681,0.2412,0.9544,0.817,0.8044,0.0,0.0,0.0,1.0,0.0
17031140602,4,0.5,41.964652,-87.7210166,4,0.7896,0.5244,0.9448,0.5507,0.787,0.0,0.0,0.0,1.0,3.0
17031140701,4,0.7142857142857143,41.9670375,-87.7126524,4,0.6049,0.0944,0.9316,0.9232,0.7067,0.0,0.0,1.0,0.0,0.0
17031140702,4,0.5714285714285714,41.9635482,-87.7135753,4,0.7398,0.1994,0.9396,0.8365,0.7812,0.0,0.0,0.0,2.0,1.0
17031140800,4,0.25,41.9645144,-87.7028469,4,0.3636,0.0584,0.8401,0.5295,0.3672,0.0,0.0,0.0,2.0,0.0
17031150200,4,0.8888888888888888,41.9606747,-87.7524131,4,0.5798,0.0607,0.7474,0.7864,0.5548,0.0,0.0,2.0,1.0,3.0
17031150300,4,0.625,41.9605179,-87.7622859,4,0.364,0.211,0.7621,0.5951,0.4754,0.0,0.0,0.0,1.0,0.0
17031150401,4,0.25,41.9645676,-87.7722648,4,0.513,0.5613,0.73,0.64,0.6376,0.0,0.0,0.0,2.0,0.0
17031150402,4,0.375,41.9567979,-87.7720436,4,0.3325,0.1403,0.7223,0.3426,0.3261,0.0,0.0,0.0,0.0,0.0
17031150501,4,0.2857142857142857,41.9644762,-87.7819639,4,0.4931,0.1288,0.7425,0.5475,0.479,0.0,0.0,1.0,0.0,0.0
17031150502,4,0.5555555555555556,41.9567784,-87.7818414,4,0.6081,0.3003,0.8199,0.8741,0.7314,0.0,0.0,3.0,3.0,2.0
17031150600,4,0.5555555555555556,41.9494731,-87.7717578,4,0.4199,0.132,0.8247,0.7142,0.5207,0.0,0.0,0.0,0.0,0.0
17031150700,4,0.6666666666666666,41.9495915,-87.761958,4,0.4806,0.359,0.8642,0.3709,0.5243,0.0,0.0,3.0,1.0,1.0
17031150800,4,1.0,41.9497086,-87.7521182,4,0.6094,0.1564,0.8905,0.3805,0.5397,0.0,0.0,2.0,3.0,1.0
17031151001,4,1.0,41.9423826,-87.7543527,4,0.7102,0.2848,0.9226,0.2164,0.5811,0.0,0.0,0.0,0.0,0.0
17031151002,4,0.6666666666666666,41.9424917,-87.7471554,4,0.7337,0.3067,0.9313,0.7791,0.7816,0.0,0.0,1.0,1.0,2.0
17031151100,4,0.5555555555555556,41.9422903,-87.7617175,4,0.708,0.4621,0.9002,0.6898,0.761,0.0,0.0,3.0,1.0,1.0
17031151200,4,0.4444444444444444,41.942169,-87.7714953,4,0.5734,0.0861,0.8748,0.2974,0.4256,0.0,0.0,0.0,0.0,0.0
17031160100,4,1.0,41.9646282,-87.7427956,4,0.5204,0.3773,0.8369,0.6432,0.6258,0.0,0.0,0.0,1.0,1.0
17031160200,4,0.7142857142857143,41.9587931,-87.7383981,4,0.1654,0.229,0.6921,0.3558,0.2824,0.0,0.0,0.0,0.0,1.0
17031160300,4,0.5,41.9572681,-87.7308958,4,0.3778,0.0732,0.7727,0.938,0.5583,0.0,0.0,0.0,1.0,1.0
17031160400,4,0.7272727272727273,41.9573657,-87.7228238,4,0.5149,0.1259,0.8241,0.7665,0.5875,0.0,0.0,0.0,2.0,0.0
17031160501,4,0.625,41.9592098,-87.7129732,4,0.6232,0.3189,0.9207,0.5523,0.6563,0.0,0.0,0.0,1.0,0.0
17031160502,4,0.375,41.9555841,-87.7130876,4,0.6865,0.2068,0.9181,0.5148,0.646,0.0,0.0,0.0,1.0,0.0
17031160601,4,0.3333333333333333,41.959398,-87.7032936,4,0.3797,0.167,0.8485,0.5495,0.4696,0.0,0.0,0.0,0.0,0.0
17031160602,4,0.4,41.9566814,-87.7004635,4,0.3058,0.0629,0.8764,0.2155,0.2339,0.0,0.0,1.0,0.0,1.0
17031160700,4,0.5,41.9512177,-87.7021347,4,0.5146,0.0389,0.8799,0.7383,0.4918,0.0,0.0,0.0,1.0,1.0
17031160800,4,0.375,41.9502131,-87.7128146,4,0.5188,0.0662,0.9111,0.4168,0.4353,0.0,0.0,0.0,0.0,1.0
17031160900,4,0.5,41.9500821,-87.7226082,4,0.2313,0.0568,0.6674,0.525,0.2522,0.0,0.0,1.0,0.0,0.0
17031161000,4,0.5,41.9499766,-87.7306829,4,0.1799,0.2367,0.6449,0.7033,0.3884,0.0,0.0,0.0,0.0,2.0
17031161100,4,0.875,41.94988,-87.738155,4,0.052,0.1532,0.5682,0.4425,0.1866,0.0,0.0,0.0,0.0,0.0
17031161200,4,0.5,41.9425489,-87.7385701,4,0.5538,0.1095,0.9345,0.3504,0.4892,0.0,0.0,2.0,1.0,1.0
17031161300,4,0.625,41.9426994,-87.7310023,4,0.6315,0.1082,0.9146,0.9679,0.762,0.0,0.0,0.0,0.0,0.0
17031170100,4,1.0,41.9558596,-87.7948168,4,0.5712,0.4692,0.6382,0.9332,0.7395,0.0,0.0,1.0,0.0,0.0
17031170200,4,0.6666666666666666,41.9493528,-87.7815188,4,0.4137,0.3353,0.791,0.1657,0.371,0.0,0.0,1.0,0.0,0.0
17031170300,4,1.0,41.9491248,-87.7968278,4,0.4012,0.6317,0.8433,0.4685,0.5795,0.0,0.0,2.0,0.0,3.0
17031170400,4,0.8888888888888888,41.9489081,-87.8127107,4,0.4774,0.4412,0.7172,0.2611,0.4574,0.0,0.0,1.0,0.0,0.0
17031170500,4,0.875,41.9500779,-87.8288957,4,0.238,0.166,0.7281,0.1641,0.2172,0.0,0.0,0.0,1.0,1.0
17031170600,4,1.0,41.9412943,-87.8307016,4,0.3273,0.2604,0.6498,0.2505,0.311,0.0,0.0,1.0,0.0,2.0
17031170700,4,1.0,41.9414866,-87.822164,4,0.5005,0.2296,0.7413,0.236,0.4038,0.0,0.0,1.0,1.0,1.0
17031170800,4,0.7777777777777778,41.9415761,-87.8123713,4,0.4176,0.2415,0.792,0.3597,0.4317,0.0,0.0,0.0,1.0,1.0
17031170900,4,0.8333333333333334,41.9361958,-87.8116057,4,0.531,0.1346,0.7997,0.3918,0.4626,0.0,0.0,1.0,0.0,0.0
17031171000,4,0.6,41.9418072,-87.7965238,4,0.5239,0.1423,0.7933,0.8369,0.6235,0.0,0.0,1.0,0.0,0.0
17031171100,4,0.5555555555555556,41.9420528,-87.7812865,4,0.4134,0.4168,0.8141,0.3487,0.486,0.0,0.0,0.0,0.0,1.0
17031180100,4,0.7142857142857143,41.9344851,-87.7986317,4,0.6187,0.3908,0.8732,0.7688,0.7244,0.0,0.0,1.0,0.0,0.0
